Cinsiyet,İsim,Taşıyan Kişi Sayısı
E,Zuhal,69
E,Nurşen,69
K,Anneliese,69
K,Fahrişan,69
E,Süren,69
K,Raşiye,69
E,Zeydullah,69
K,Panayota,69
E,Ezher,69
E,Hacıibrahim,69
E,Nefer,69
K,Tireyye,69
E,Erkoç,69
E,Kahri,69
K,Şaire,69
E,Zeyno,69
K,Gülfişan,69
K,Dorina,69
E,Ataseven,69
E,Rona,69
E,Medar,69
K,Mihal,69
E,Hacıhasan,69
K,Anabacı,69
E,Bay,69
E,Güçhan,69
E,Seyitgül,69
K,Ada,69
K,Gülmüş,69
K,Sarine,69
K,Yüzbin,69
E,Raik,68
E,Ezer,68
K,Ayfen,68
E,Cemo,68
E,Turhal,68
E,Ersavaş,68
K,Perinur,68
K,Nercihan,68
E,Kurtali,68
E,Mahoş,68
E,Nevin,68
E,Şekür,68
E,Zaven,68
E,Tahvil,68
K,Şua,68
K,Nubari,68
E,Toni,68
E,Handan,68
E,Cenkay,68
K,Fikro,68
E,Hitami,68
E,Şifahi,68
K,Ünel,68
E,Puzant,68
K,Nevgün,68
K,Perisiman,68
K,Vahanuş,68
K,İklil,68
K,Gülersin,68
K,Ercihan,68
K,Gubba,68
K,Oytun,68
E,Yeğya,68
E,Arslanali,68
K,Dilmen,68
K,Aurica,68
K,Nevrik,68
K,Söyler,68
K,Hurmaniye,68
K,Minnur,68
K,Ziva,68
E,Rızk,68
K,Ecriye,68
K,Zeynik,68
K,Makture,68
K,Talya,68
K,Elzem,68
K,Tibet,67
E,Hamittin,67
K,İhtişam,67
K,Toprak,67
E,Siyamettin,67
K,Eğrice,67
E,Ogeday,67
K,Rene,67
K,Mevkiye,67
K,Fatmadudu,67
K,Leziye,67
K,Narhatun,67
K,Almes,67
E,Hacıyusuf,67
K,Agnes,67
K,Bilsev,67
E,Aykın,67
K,Öncü,67
K,Arman,67
K,Gülsultan,67
K,Katiye,67
K,Hurişerif,67
E,Camisaf,67
K,Yüksek,67
K,Yaman,67
K,İtidal,67
K,Gökten,67
E,Armen,67
K,Topca,67
K,Keklife,67
E,Eldar,67
K,Ülfide,67
K,Cevdet,67
E,Soyhan,67
K,Ruze,67
E,Arslanpaşa,67
E,Taşer,67
K,Nurhat,67
K,Müşteba,67
E,Ezgi,67
K,Yesribe,67
E,Soyer,67
E,Gök,67
K,Secda,67
K,Mefture,67
E,Çağla,66
K,Varide,66
K,Necrife,66
E,Kendal,66
E,Uykan,66
K,Semavat,66
E,Yaşat,66
K,Köser,66
E,Neco,66
K,Cezire,66
K,Mevail,66
E,Tevriz,66
E,Mahsur,66
E,Barkan,66
E,Kökel,66
K,Mürsiye,66
K,Teman,66
K,Fidel,66
E,Begi,66
K,Emrihan,66
E,Horen,66
E,Doğaç,66
K,Kamerşah,66
E,Günnur,66
K,Kakil,66
E,Oran,66
E,Abiş,66
E,İsman,66
E,Veliyullah,66
E,Fercan,66
E,Zahar,66
K,Rozan,66
K,Sersem,66
E,Gençosman,66
E,Tekkeşin,66
E,Botan,66
K,Rekiman,66
E,Nisari,66
E,Akhan,66
E,John,66
E,Şahsever,65
K,Sevail,65
E,Şahinali,65
K,Beynur,65
K,Müjdear,65
E,Zakar,65
E,Haşmettin,65
K,Sevdican,65
K,Asel,65
E,Herdem,65
E,Kan,65
E,Necibullah,65
K,Aurelia,65
K,Perinisa,65
E,Subat,65
K,Varsenik,65
E,Hasik,65
E,Kejo,65
K,Frieda,65
K,Narşah,65
K,Kumeyre,65
K,Türe,65
E,Kurthan,65
E,Artuğ,65
E,Tanış,65
E,Sargın,65
K,Hoşgül,65
K,Dilnur,65
E,Hasani,65
E,Nerim,65
K,Ilgım,65
K,Ardemis,65
E,Simanto,65
E,Dervişali,65
K,Hoşgün,65
K,Tebriye,65
K,Lilay,65
K,Uku,65
E,Uran,65
K,Sikal,65
E,Bensiyon,65
E,Rasettin,65
E,Zenci,65
E,Ardaşes,65
K,Derin,65
E,Martin,65
K,Aktan,65
K,Özdil,65
K,Merda,64
E,Risalettin,64
E,İffet,64
K,Nezaret,64
E,Pamuk,64
E,Şahabbas,64
K,Hamey,64
E,Kural,64
K,Kabe,64
K,Şahmelek,64
K,Tomşak,64
E,Hazin,64
E,Ruhullah,64
K,Gülnevin,64
K,Doli,64
E,Günalp,64
E,Birgün,64
K,Cansuret,64
K,Kalender,64
K,İdem,64
K,Kinar,64
K,İkrime,64
E,Önem,64
E,Erçetin,64
K,Şengüzel,64
K,Altınten,64
K,Nurdilek,64
E,Nazil,64
E,Usta,64
E,Durna,64
E,Kurtay,64
K,Bilir,64
K,Tan,64
K,Şifade,64
K,Nabil,64
E,Vafi,64
E,Özsan,64
K,Seyfete,64
E,Güvengez,64
K,Binhan,64
E,Cahil,64
E,Mirkan,64
K,Vafire,64
K,Angelina,64
K,Gülük,64
K,Reca,64
E,Mirmehmet,64
K,Ordi,64
E,Merdinşah,64
K,Baldan,64
E,Kevser,64
E,Acun,64
K,İstir,64
K,Dehşet,64
E,Alinaci,64
E,Fevri,64
K,Neli,63
K,Cahime,63
E,Şedit,63
K,Teyran,63
K,Loris,63
K,Güvenç,63
K,Şeftali,63
K,Bedik,63
E,Çakıcı,63
E,Ennağı,63
K,Südabe,63
K,Yükser,63
E,Tevfo,63
K,Selat,63
K,Zerga,63
E,Yılbay,63
K,Mezmure,63
K,Abibe,63
K,Seralp,63
E,Müzahir,63
K,Manuela,63
K,Saçma,63
E,Ruzi,63
E,Kürt,63
K,Öztürk,63
K,Beytullah,63
E,Özkaya,63
E,İsmettin,63
E,Nikogos,63
E,Erdebil,63
K,Bindal,63
K,Zülhimar,63
E,Mübah,63
E,Erciyas,63
E,Ruhsati,63
K,Saygın,63
K,Mervan,63
E,Zeycan,63
K,Rina,63
E,Titan,63
K,Eriş,63
K,Neslo,63
K,Ayşenaz,63
E,Eynettin,63
K,Rosemarie,63
E,Sinamettin,63
E,Nurgün,63
K,Kamet,62
K,Özün,62
E,Mirmelek,62
K,Ahlem,62
K,Ruhber,62
E,Mehmetgüli,62
E,Madi,62
E,Bilir,62
E,Tezel,62
E,Kalem,62
E,Sipkat,62
E,Mihrap,62
K,Güntülü,62
E,Orman,62
K,Elgiz,62
K,Rodica,62
E,Demirkaya,62
E,Karaali,62
E,Ziyanur,62
E,Nadirhan,62
K,Ayva,62
K,Şacan,62
K,Hümezet,62
E,Müfreze,62
K,Güleyha,62
E,Ahi,62
E,Yaren,62
E,Ferih,62
K,Zepür,62
K,Beran,62
K,Henriette,62
E,Dahi,62
E,Osmanali,62
K,Tonya,62
K,Gülkiraz,62
E,Zibo,62
K,Olcan,62
K,Aysima,62
E,Nazaret,62
E,Reber,62
K,Yıldıray,62
E,Velet,62
E,Şirahbil,62
E,Ökmen,62
E,Tınaz,62
E,Polis,61
E,Remi,61
K,İlken,61
K,İnez,61
K,Oysandık,61
E,İzani,61
E,Hudidan,61
E,İstelyo,61
E,Razo,61
E,Beco,61
E,Türesin,61
E,Tanır,61
K,Ofelya,61
E,Ebulkasım,61
E,Köro,61
E,Dedeali,61
K,Gülzehra,61
K,Gündegül,61
K,Hümeyde,61
E,Edin,61
K,Kostantinya,61
K,Sarey,61
K,Şaya,61
E,Oskay,61
E,Gökdeniz,61
K,Tanay,61
E,Candoğan,61
E,Kömüş,61
E,Özbil,61
E,Talay,61
E,Temmuz,61
E,Özyurt,61
K,Enhar,61
E,Çete,61
E,Taşbey,61
E,Sercihan,61
K,Mizan,61
E,Haça,61
E,Cemazil,61
K,Rojhat,61
E,Halilürrahman,61
E,Bessam,61
K,Ören,61
K,Üryan,61
K,Ümmülbani,61
K,Alemzer,61
K,Sinemis,61
E,Mevlüttin,60
E,Durkal,60
E,Fetali,60
E,Babik,60
E,Sezin,60
E,Vahabettin,60
E,Sela,60
E,Aygül,60
E,Erzan,60
E,Algan,60
E,Abdulgalip,60
K,Liana,60
K,Kirşan,60
K,Müzeyyin,60
E,Dehri,60
E,Fedaim,60
K,Peride,60
K,Badik,60
K,Nuristan,60
E,Berhudar,60
E,Gürani,60
E,Cedan,60
K,Tükülü,60
K,Zeyniddar,60
E,Çankaya,60
K,Sasun,60
E,Gencehan,60
E,Doğucan,60
K,Merro,60
K,Sayra,60
E,Savtekin,60
K,Marioara,60
K,Manana,60
K,Mecdiye,60
K,Gürşan,60
E,Teto,60
K,Tecelli,60
K,Birkız,60
E,Aligalip,60
K,Hubu,60
K,Makbuze,60
E,Aksen,60
K,Gayret,60
K,Türkiz,60
E,Batın,60
K,Turcu,60
K,Dulkadın,60
E,Akagündüz,60
K,Fevruşa,60
K,Müren,60
E,Mekser,60
E,Sebuh,60
K,Zülfinur,60
E,Ellem,60
E,Tener,60
E,Yücer,59
E,Turhanettin,59
E,Isbat,59
E,Şaho,59
E,Tatyos,59
K,Nuşu,59
K,Tüler,59
K,Esmira,59
K,Munzire,59
E,Süner,59
K,Tunuş,59
E,Mecrum,59
K,Bedrinisa,59
K,Nermil,59
E,Musafet,59
K,Burcan,59
E,İlhak,59
E,Serin,59
K,Aliona,59
K,Önder,59
E,Riyasettin,59
E,Mekke,59
E,Abdulhaşim,59
K,Zaika,59
E,Mebruk,59
K,İğdiye,59
K,Merbuze,59
E,Mevla,59
K,Tuhfetullah,59
K,Sinnar,59
K,Hunus,59
E,Toper,59
E,Kadirali,59
E,Serim,59
K,Cengiz,59
E,Engiz,59
K,Morik,59
K,Hapsi,59
K,Şekerzade,59
E,Endam,59
E,Abdulvali,59
K,Libade,59
E,Şıhhasan,59
K,Acile,59
K,Sinemsa,59
E,Günkut,59
E,Kıymet,59
E,Öğün,59
K,Perişah,59
K,Özder,59
E,Edmon,59
E,Keçel,59
K,İkmal,59
K,İvet,59
K,Sütbiye,59
E,Şahat,59
K,Sasede,59
E,Aco,59
K,Cinan,59
E,Nerses,59
E,Özerk,59
E,Diran,59
E,Bilsay,59
E,Siyavuş,59
E,Güldede,59
E,Aksu,59
E,Raffi,58
E,Bera,58
E,Kanberali,58
K,Zeretullah,58
E,Sadaka,58
E,Abdulmuti,58
K,Nüket,58
K,Yanar,58
E,Naşir,58
K,Gayile,58
E,Atasay,58
E,Nuhan,58
E,Ergür,58
K,Paris,58
E,Serpil,58
K,Beri,58
E,Seci,58
E,Jiyan,58
K,Kerra,58
E,Pilot,58
K,Tabire,58
E,Tokcan,58
E,Şahmet,58
E,Kör,58
E,Tekmez,58
E,Ervan,58
E,Volga,58
E,Dağlar,58
E,Hako,58
K,Reziha,58
K,Yavuz,58
K,Aslin,58
K,Mahur,58
E,Perver,58
E,Arzu,58
K,Cevdan,58
E,Nurdal,58
E,Terkenli,58
E,Sürhan,58
E,Nevzi,58
E,Erşahin,58
E,Sunusi,58
E,Gavsi,58
E,Ahmetturan,58
K,Mübaşire,58
E,Kale,57
E,İslah,57
E,Derbo,57
K,Minnoş,57
K,Tilbe,57
E,Nizamet,57
E,Niso,57
E,Ezder,57
E,Ruben,57
K,Hadide,57
E,Mahi,57
E,Hilkat,57
E,Nehri,57
K,Lalo,57
E,Sitemkar,57
E,Ruhsat,57
E,Habo,57
E,Mütahir,57
K,Mera,57
E,Yükselen,57
E,Abdulnafi,57
K,Ukuş,57
K,Haslet,57
K,Minoş,57
K,Gila,57
E,Şihis,57
E,Baso,57
E,Vasıl,57
K,Lüsyen,57
K,Serire,57
E,Mecdel,57
E,Abdulnebi,57
E,Pirmus,57
K,Vacibe,57
K,Uyan,57
E,Ferecullah,57
K,Lorin,57
E,Ejdat,57
E,Nursait,57
E,Zeytun,57
E,Dumrul,57
E,Kiramettin,57
E,Caferkulu,57
E,Atan,57
E,Şirmehmet,57
E,Sirer,57
K,Müdebbire,57
E,Erdost,57
E,Mücvel,57
E,Bekri,57
E,Canali,57
E,Seyfil,56
K,Sirel,56
K,Hümeyla,56
K,Kozi,56
E,Ertay,56
E,Sevdo,56
E,Abdurresul,56
K,Navrez,56
K,Zabire,56
K,İstilyani,56
K,Polat,56
E,Senanik,56
E,Yurda,56
E,Pirsultan,56
E,Bediüzzeman,56
E,İndravuz,56
K,Karagöz,56
E,Çölbey,56
E,Ezdinşir,56
K,Hubiye,56
K,Telman,56
E,Cihandar,56
K,Mihran,56
E,Eryaşar,56
K,Dilge,56
K,Çehre,56
E,Ramil,56
E,Ergül,56
K,Baykan,56
E,Ayper,56
K,Askeriye,56
K,Kandef,56
E,Tuğyan,56
E,Mengüç,56
K,Baylan,56
E,Arapali,56
E,Hogır,56
E,Christian,56
E,Ararat,56
E,Alpdoğan,56
E,Suvari,56
E,Alimehmet,56
K,Romina,56
E,Muri,56
K,Hazin,56
E,Kahil,56
E,Işılay,56
E,Sarıbey,56
E,Emine,56
K,Medeniyet,56
K,Riayet,56
E,Esvettin,56
E,Abdulmurat,56
K,Doğuş,56
E,Abdulcemal,56
K,Mirvari,56
K,Dilhun,56
E,Radet,55
E,Sürgün,55
E,Mazlum,55
K,İsmi,55
E,Yakar,55
K,Lahika,55
K,Bidayet,55
E,Salihibrahim,55
K,Şehriyar,55
K,Merizat,55
E,Bahtınur,55
K,Şamo,55
E,Hilalettin,55
E,Bilan,55
E,Hibet,55
E,Laver,55
E,Bilgivar,55
K,Ekmel,55
K,Bilsin,55
E,Bozağa,55
K,Lefize,55
K,İrbaba,55
K,Daki,55
E,Çiçek,55
K,Gence,55
E,Avzi,55
E,Hado,55
E,Tanyer,55
K,Evelyn,55
K,Yetime,55
K,Sania,55
E,Marsel,55
E,Cerit,55
E,Veda,55
E,Vecdettin,55
E,Akdem,55
K,Hüneyne,55
E,Havi,55
E,Sümen,55
E,Teysir,55
K,Hemşire,55
K,Delef,54
E,Bulus,54
E,Sanver,54
K,Kanto,54
E,Mühür,54
E,Aliyyülmürteza,54
K,Rudiye,54
K,Semrin,54
E,Ovagim,54
K,Cehriye,54
K,Zambak,54
E,Mahmutali,54
E,Serasker,54
E,Nurosman,54
E,Markar,54
K,Nana,54
E,Nisbet,54
K,Atilla,54
K,Kenşe,54
K,Çayan,54
E,Human,54
K,İntifa,54
K,Berceste,54
E,Vala,54
E,İstek,54
K,Zeval,54
K,Yaylacı,54
E,Sadim,54
K,Esfer,54
E,Özver,54
K,Merivan,54
K,Sican,54
E,Gencebay,54
E,Akbulut,54
K,Ventura,54
K,Yankı,54
E,Layık,54
E,Arafettin,54
K,Menzi,54
E,Aren,54
E,Richard,54
E,Aşiret,54
E,Tellibey,54
E,Karagöz,54
E,Ergenç,54
K,Mücerret,54
K,Ercüment,54
E,Borahan,54
K,Mebruze,54
K,Sezel,54
E,Visalettin,54
E,Namzet,53
K,İstikbal,53
E,Merzuk,53
E,Tuğsal,53
K,Saffat,53
K,İnsel,53
E,Kainat,53
K,Algez,53
E,Ergenekon,53
E,İmamali,53
E,Sevlet,53
E,Hayal,53
E,Borga,53
K,Nisvane,53
E,İmer,53
K,Gülberk,53
K,Cumaliye,53
K,Besalet,53
E,Akkan,53
E,Mizam,53
E,Adigül,53
E,Miralem,53
E,Baykul,53
K,Beserek,53
K,Destina,53
K,Babile,53
K,Gupse,53
E,Ağapaşa,53
E,Nurtan,53
E,Edo,53
E,Abdulcevat,53
K,Uykura,53
E,Ago,53
E,Biçer,53
E,Ekiz,53
E,Azap,53
E,Aykun,53
K,Erik,53
K,Fetinur,53
K,Vasilisa,53
K,Beda,53
K,Hiyam,53
E,Mustalli,53
E,Abdulmukit,53
E,Kaspar,53
E,Esasettin,53
E,Abdulezel,53
E,Temcit,53
E,Kato,53
K,Sehil,53
K,Zengin,53
E,Zöhrettin,53
E,Takdir,53
E,Berkman,53
K,Pati,53
E,Aydar,53
E,Parunak,53
K,Yakar,53
E,Kanun,53
E,Tomris,53
K,Handenur,53
E,Özdinç,53
K,Çağın,52
E,Muhan,52
K,Mahcube,52
E,Öcalan,52
E,Alemin,52
E,Aydil,52
E,Hayfettin,52
K,Gülcevher,52
K,Eligül,52
K,Duhter,52
E,Mamat,52
K,Ümmülhayır,52
E,Tekiner,52
E,Sadil,52
E,Kürtağa,52
K,Dönmüş,52
E,Baykara,52
K,Buson,52
E,Teksin,52
K,Övünç,52
K,Mesune,52
E,Adalettin,52
K,Benvenida,52
E,Aynalı,52
K,Hoşgüzel,52
E,Nurcemal,52
K,Remime,52
E,Cefi,52
E,Sencan,52
K,Yeder,52
E,Gören,52
K,Acize,52
E,Sayar,52
K,Yurdacan,52
K,Efkar,52
E,Gülen,52
K,Nidal,52
K,Revnak,52
E,Kasit,52
E,Ulukan,52
K,Hünnar,52
E,Seyyah,52
K,Nurtap,52
E,Şenver,52
K,Göral,52
K,Zerinaz,51
E,Musavat,51
E,Abdulmusa,51
E,Mirhasan,51
E,Kademali,51
K,Yaslı,51
K,Jutta,51
K,Hürügüzel,51
E,Hüdaverdi,51
E,Dağ,51
K,Günyüz,51
K,Ağabeyi,51
E,Ertur,51
E,Birgi,51
E,Erdeşir,51
E,Ağahan,51
K,Çelenk,51
K,Elke,51
E,Müezzin,51
K,Elfriede,51
E,Nurer,51
K,Duthan,51
K,Ariknaz,51
K,Adlı,51
K,Tunç,51
E,Erbin,51
E,Arınç,51
E,Kuthan,51
K,Erem,51
E,Yahşi,51
K,Serime,51
E,Gayyur,51
E,Yegane,51
K,Aris,51
E,Garzo,51
E,Şeveş,51
K,Fabromiye,51
E,Lüfer,51
E,Firkat,51
E,Müsennif,51
K,Revhiye,51
K,Mürcan,51
K,Prenses,51
E,Coşkuner,51
K,Arsine,51
K,Aras,51
E,Onural,51
E,Özber,51
K,Mukadderat,50
E,Olkun,50
K,Asra,50
K,Varteni,50
E,Semender,50
E,Zekaettin,50
K,Ayberk,50
E,Samur,50
E,Müşahit,50
E,Ozman,50
K,Erin,50
E,Kayaalp,50
E,Ocakverdi,50
K,Gönülay,50
K,Reise,50
E,Bilkan,50
E,Şahican,50
E,Oksal,50
E,Kevni,50
E,Mücellip,50
K,Hannelore,50
E,Efer,50
K,Mislina,50
E,İsam,50
E,Binnaz,50
E,Kerrar,50
E,Türer,50
K,Nurbeyaz,50
K,Cabbar,50
K,Ulus,50
E,Fecrettin,50
E,Eylül,50
E,Dora,50
E,Hacıemin,50
E,Zerrar,50
K,Serena,50
E,Talal,50
E,Ayni,50
E,Necvet,50
E,Mucit,50
K,Kermuş,49
K,Akman,49
K,Ruhile,49
K,Perçem,49
K,Kabile,49
K,Piriman,49
K,Ardihan,49
K,Sim,49
K,Temenni,49
K,Neveda,49
K,Noyan,49
K,Sayın,49
K,Şerare,49
K,Aşiyan,49
K,Ademe,49
K,İnga,49
K,Canşah,49
K,Doğu,49
K,Derem,49
K,Ceynur,49
K,Gülçınar,49
K,Harikliya,49
K,Nevaziye,49
K,Necef,49
K,Antonia,49
K,Mertem,49
K,Gerda,49
E,Hasanbali,48
E,Özkal,48
K,Takva,48
E,Hino,48
K,Alara,48
K,Mutluay,48
K,Niyar,48
E,Hayyam,48
K,Sevecen,48
K,Senal,48
K,Gina,48
E,Roni,48
E,Remzettin,48
K,Pamir,48
K,Yılgün,48
E,Hasıl,48
E,Muhafız,48
K,Müsire,48
E,Huro,48
K,Gurur,48
K,İçten,48
K,Zengi,48
E,Güvener,48
K,Celadet,48
K,Wilhelmine,48
K,Nujin,48
K,Hasüne,48
E,Tekke,48
K,Odil,48
K,Hacibe,48
K,Muşmula,48
K,Gülson,48
E,Tüccar,48
K,Çılga,48
E,Vesai,48
K,Sezay,48
E,Nurhamza,48
K,Hüno,48
E,Kucur,48
K,Müşani,48
E,Yoksuli,48
K,Gülhuriye,48
K,Alkız,48
E,Kanuni,48
K,Soncay,48
K,Meşediye,48
E,Topuz,48
E,Tekcan,48
K,Nilberk,48
K,Yurdal,48
E,İftade,48
E,Zero,48
E,Sertay,47
K,Midem,47
E,Nathan,47
E,Dimyan,47
K,Christel,47
E,Kayan,47
E,Zare,47
K,Madımak,47
E,Geyat,47
E,Sabiri,47
K,Löze,47
E,Hafo,47
K,Züheyra,47
K,Baksen,47
E,Nedri,47
E,Fatma,47
E,Seçer,47
E,Malkoç,47
E,Müsait,47
E,Matem,47
K,Gediz,47
K,Mahfiye,47
K,Mahver,47
E,Erin,47
K,Ferzende,47
K,Yevkine,47
K,Hızmalı,47
K,Hıranuş,47
K,Mazhar,47
E,Silah,47
K,Parla,47
K,Şiir,47
E,Hato,47
E,Vasim,47
E,Hayırlı,47
E,Haman,47
E,Dero,47
E,Reysi,47
E,Filik,47
E,Mehmetrıza,47
E,Pilink,47
E,Zal,47
E,Rutkay,47
K,Melul,47
K,Altınter,47
K,Durduk,47
K,Özdemir,47
E,Hacıpir,47
K,Akar,47
E,Dücane,46
E,Simavi,46
E,Şabet,46
E,Canalp,46
E,Yalman,46
E,Hapsuno,46
E,Aka,46
K,Kamala,46
E,Tedaris,46
E,Zilan,46
K,Cihade,46
K,Pazen,46
E,Gejo,46
E,Buluş,46
E,Nesibullah,46
E,Piltan,46
E,Mesru,46
E,Türkhan,46
E,İhsamettin,46
E,Nizam,46
K,Zinifer,46
E,Ödül,46
E,Öykü,46
E,Kültigin,46
E,Ayar,46
E,Sezan,46
E,Çimen,46
K,Mengü,46
K,Domnica,46
K,Vennaz,46
E,Erkol,46
K,Türkel,46
K,Rebap,46
E,Ortaç,46
E,Arek,46
E,Bidayet,46
E,Kulink,46
E,Ulutan,46
K,Sevsin,46
E,Hibetullah,46
K,Nurfeza,46
E,Dilhan,46
E,Alikuzu,46
K,Teley,46
E,Bağdasar,46
E,İlcan,46
K,Waltraud,46
K,Ozan,46
K,Tuğra,46
E,Ece,46
E,Şahlan,46
K,Gülbacı,46
E,Temiz,46
K,Aşan,46
K,Vesigül,46
K,Marion,46
E,Şıhca,46
K,Sonnaz,45
K,Merife,45
E,Ulusoy,45
E,Bedil,45
E,Pirahmet,45
K,İnkılap,45
K,Merakzemin,45
E,Uçkun,45
E,Nakit,45
E,Alpin,45
K,Subahan,45
K,Subeyha,45
K,Mizyal,45
E,Erbuğ,45
E,Akdemir,45
E,Abdurraif,45
K,Mahyıldız,45
K,Aysim,45
E,Soncay,45
K,Matild,45
K,Tayfun,45
K,Maslahat,45
K,Arın,45
E,Menir,45
K,Suma,45
E,Alice,45
K,Gözlem,45
K,Cihangir,45
K,Roswitha,45
E,Lefter,45
E,Elif,45
K,Garra,45
E,Hırman,45
E,Müzeyir,45
K,Bilsem,45
E,Gönüllü,45
E,Medyen,45
E,Edebali,45
E,Reşattin,45
E,Balkır,45
K,Safter,45
E,Nezrettin,45
E,Besarettin,45
E,Fatmir,45
E,Bal,45
K,Sadat,45
E,Fazlullah,45
E,Porti,45
E,Mişko,45
K,Kitti,45
E,Esveri,45
K,Burçay,45
E,Güralp,45
K,Turgay,45
K,Sündiye,45
E,Hicap,45
K,Evangeliya,45
K,Fano,45
E,Vasık,45
K,Rayiha,45
K,Elviş,45
E,Hamim,45
E,Deyyan,45
K,Kutır,45
K,Yordam,45
E,Ercenk,45
E,Alfred,45
E,Tayanç,45
E,Doğdu,45
K,Tozi,45
K,İmtihan,44
K,Yaşasın,44
K,Petronela,44
E,Taycan,44
E,Eyüpcan,44
K,Luminita,44
E,Hacinaz,44
E,Bernard,44
K,Süzeyyen,44
K,Zerik,44
K,Havahanım,44
K,Elefteriya,44
K,Üreyze,44
E,Fevzat,44
E,Alikaya,44
E,Saduş,44
K,Pıllak,44
E,Alidursun,44
E,Koraltan,44
E,Beliğ,44
E,Bindal,44
E,Yurter,44
E,Aran,44
K,Üngül,44
E,Andeli,44
E,Göknur,44
E,Şahiner,44
E,Tacan,44
K,Söhben,44
E,Neşri,44
E,Beyit,44
E,Musik,44
E,Hilo,44
K,Genç,44
E,Yazıcı,44
E,Serdan,44
E,Koşar,44
E,Mualla,44
E,Hakem,44
E,Berkem,44
E,Yaşarnuri,44
E,Cansa,44
E,Suhyettin,44
K,Sofiye,44
K,Eme,44
K,Felicia,44
E,Şahsin,44
K,Ata,44
K,Hayfer,44
E,Omuş,44
K,Baride,44
E,Abulfet,44
K,Zülkaide,44
K,İntisar,44
E,Ferzedin,44
E,Mesrop,44
K,Lebriz,44
E,Muaviye,43
K,Kanitat,43
E,İmarettin,43
E,Kerimullah,43
K,Member,43
E,Güvenir,43
E,Sidal,43
E,Levi,43
E,Filo,43
E,Şavi,43
E,Siyasettin,43
E,Dalistan,43
E,Zevki,43
E,Sezal,43
K,Yeni,43
K,Mira,43
E,Bello,43
E,Gafil,43
E,Benzer,43
K,Lenuta,43
E,Necbi,43
K,Hedwig,43
E,Malikejder,43
K,Dilbeste,43
K,Zekir,43
E,Hicabettin,43
E,Ajnan,43
K,Baykal,43
K,Kandiye,43
E,Satali,43
K,Azibe,43
K,Ayzıt,43
E,Mati,43
E,Fenni,43
K,Vedaat,43
K,Anık,43
K,Gazanfer,43
K,Ogün,43
E,Bino,43
E,Kervan,43
K,Venera,43
E,Heybettin,43
E,Çelenk,43
K,Zartar,43
E,Menfi,43
K,Müeddep,43
K,Findi,43
E,Kudretullah,43
K,Zağik,43
K,Aytap,43
K,Huto,43
K,Marieta,43
E,Mican,43
E,Dafil,43
E,Türksel,43
E,Öztunç,43
E,Hıraç,43
E,Tuğ,43
E,Safali,42
E,Gülerman,42
K,Kendi,42
K,Nurişah,42
K,Ertem,42
E,Roy,42
E,Yaşarali,42
E,Hemdan,42
E,Ahmettin,42
E,Anastas,42
E,Çiplak,42
E,Dilgeş,42
E,Christopher,42
E,Mersel,42
K,Sementa,42
E,Baytar,42
K,Balca,42
K,Tülkübra,42
E,Pito,42
E,Dergah,42
E,Sayan,42
E,Yüksek,42
E,Makso,42
E,İdare,42
K,Mabude,42
E,Arık,42
E,Savni,42
E,Alpgiray,42
E,Alibinat,42
K,Mersa,42
K,Mersude,42
E,Erat,42
E,Ağan,42
K,Lübeze,42
E,Mehtap,42
E,Ati,42
E,Abdulfaruk,42
E,Kahhar,42
K,Levha,42
E,Evrensel,42
E,Şengezer,42
K,Mesliha,42
E,Şeyhsinan,42
E,Gürgen,42
E,Kayra,42
K,Roza2,42
E,Kaynak,42
E,Kaytaran,42
K,Rozalia,42
E,Çuhadar,42
E,Hacıkurt,42
E,Mütayyip,42
E,Gökbörü,42
K,Güllüce,42
K,Zenan,42
E,İbrahimhakkı,42
K,Zimmet,42
E,Hanemir,42
E,Baler,42
E,Tanın,42
E,Ertin,42
E,Nesim2,42
K,Sabe,42
K,Belen,42
K,Arafat,42
K,Yıldızay,42
E,İslamettin,42
K,Anahatun,42
K,Nevhilal,42
K,Serbülent,42
E,Buhar,42
E,Felahattin,42
K,Gülbibi,42
E,Eryiğit,42
K,Sevilmiş,42
K,Hayatulnüfus,42
E,Müftali,42
K,Berke,42
K,Gülsuzan,42
E,İleri,41
K,Milena,41
E,Ömero,41
K,Darejan,41
K,Dalida,41
E,Musakazim,41
E,Canol,41
E,Muhfi,41
K,Naşire,41
E,Ömeriddin,41
K,Duhan,41
K,Güleryüz,41
K,Lusintak,41
E,Bekali,41
E,Şenkal,41
E,Kemter,41
K,Tules,41
E,Özdin,41
E,Seyitmahmut,41
K,Melekrihan,41
K,Tenezzül,41
K,Zalime,41
E,Duryaşar,41
E,Sedaket,41
E,Valit,41
K,Sezal,41
E,Gernas,41
K,Menderes,41
E,Korman,41
E,Zeynali,41
K,Uygar,41
E,Taşar,41
K,Arşaguhi,41
E,İstavri,41
E,Kaymak,41
K,Berriye,41
K,Belce,41
K,Dilar,41
E,Havil,41
E,Evrenos,41
K,Havahatun,41
K,Maksume,41
K,Bahtlı,41
E,Kiraz,41
E,Nesrin,41
E,Hocakan,41
E,Ruhsar,41
E,Fetli,41
E,Fail,41
K,Sergüzar,41
E,Siyasi,41
K,Bedrinur,41
K,Minva,41
E,Ertap,41
E,Uyan,41
K,Huluka,41
E,Hacettin,41
K,Maverde,41
E,Güncel,41
K,Yamani,41
